name,age,gender,salary,retirement_age,marital_status,state_of_residence,health_risk_score,salary_growth_rate,salary_risk_score,pensions,annuities,social_security_benefit,spouse_age,spouse_gender,spouse_retirement_age,spouse_salary,spouse_wealth,spouse_social_security_benefit,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,name_type,balance,pre_tax_contrib,roth_contrib,post_tax_contrib,taxable_contrib,recommended_retirement_age,goal_end_age,sustainable_income,current_equity,five_years_before_equity,at_retirement_equity,five_years_after_retirement_equity,current_wealth,five_years_before_wealth,at_retirement_wealth,five_years_after_retirement_wealth,recommended_account1_name,recommended_account1_pre_tax_contrib,recommended_account1_roth_contrib,recommended_account1_post_tax_contrib,recommended_account1_taxable_contrib,recommended_account2_name,recommended_account2_pre_tax_contrib,recommended_account2_roth_contrib,recommended_account2_post_tax_contrib,recommended_account2_taxable_contrib,recommended_account3_name,recommended_account3_pre_tax_contrib,recommended_account3_roth_contrib,recommended_account3_post_tax_contrib,recommended_account3_taxable_contrib,recommended_account4_name,recommended_account4_pre_tax_contrib,recommended_account4_roth_contrib,recommended_account4_post_tax_contrib,recommended_account4_taxable_contrib,recommended_account5_name,recommended_account5_pre_tax_contrib,recommended_account5_roth_contrib,recommended_account5_post_tax_contrib,recommended_account5_taxable_contrib,recommended_account6_name,recommended_account6_pre_tax_contrib,recommended_account6_roth_contrib,recommended_account6_post_tax_contrib,recommended_account6_taxable_contrib,recommended_account7_name,recommended_account7_pre_tax_contrib,recommended_account7_roth_contrib,recommended_account7_post_tax_contrib,recommended_account7_taxable_contrib,recommended_account8_name,recommended_account8_pre_tax_contrib,recommended_account8_roth_contrib,recommended_account8_post_tax_contrib,recommended_account8_taxable_contrib,recommended_account9_name,recommended_account9_pre_tax_contrib,recommended_account9_roth_contrib,recommended_account9_post_tax_contrib,recommended_account9_taxable_contrib,recommended_account10_name,recommended_account10_pre_tax_contrib,recommended_account10_roth_contrib,recommended_account10_post_tax_contrib,recommended_account10_taxable_contrib,recommended_account11_name,recommended_account11_pre_tax_contrib,recommended_account11_roth_contrib,recommended_account11_post_tax_contrib,recommended_account11_taxable_contrib,recommended_account12_name,recommended_account12_pre_tax_contrib,recommended_account12_roth_contrib,recommended_account12_post_tax_contrib,recommended_account12_taxable_contrib
3513,51,M,300000,65,TRUE,FL,0.4,0.02,0,0,0,34104,49,F,65,0,0,0,7637_traditional_ira,635449.3095,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,96,111254.4097,0.784616,0.5878547,0.4753905,0.424619,635449.3095,1297672.638,1594178.721,1381514.274,Advice::Portfolio_7304,0,0,0,0.1283333,Advice::Portfolio_7303,0.0216667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,69,F,58413,68,TRUE,FL,0,0.015,-1,18144,0,20400,77,M,65,0,0,0,7640_401k,532.9000046,0,0,0,0,7904_traditional_ira,195660.8644,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,93,42960.14641,0.4171971,,,0.382504,196193.7644,,,170095.3496,Advice::Portfolio_13626,0,0,0,0,AutomaticAccountPortfolio_7640,0,0,0,0,Advice::Portfolio_13625,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,38,F,45000,67,TRUE,NY,0.4,0.015,-1,0,0,21636,29,M,65,0,0,7031.7,7641_403b,0,0,0,0,0,7646_401k,1281.09377,"$2,250.00",0,0,0,7962_traditional_ira,20672.00735,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,101,39697.35562,0.9455528,0.6358588,0.5527668,0.4717748,21953.10112,143743.393,198441.1312,194124.3945,Advice::Portfolio_8000,0,0,0,0,Advice::Portfolio_7999,0.01,0,0,0,ManualAccountPortfolio_7646,0.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,57,F,41600,67,TRUE,WI,0.4,0.005,-1,14400,0,19068,62,M,65,0,0,0,7642_non_qualified_defined_contribution,2401.32,0,0,0,0,7643_403b,0,0,0,0,0,7644_403b,0,0,0,0,0,7645_profit_sharing,0,0,0,0,0,7741_traditional_ira,98708.93028,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,45686.07357,0.6213188,0.5596278,0.4661129,0.4141175,101110.2503,104580.3083,145139.0007,141473.108,Advice::Portfolio_13628,0,0,0,0,AutomaticAccountPortfolio_7642,0,0,0,0,Advice::Portfolio_13627,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,58,F,70000,65,TRUE,OH,0.4,0,0.5,0,0,25177.6,61,M,65,0,0,0,7650_401k,0,0,0,0,0,7856_traditional_ira,231269.5694,0.01%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,94,40260.51382,0.6071068,0.5577433,0.4659008,0.4197283,231269.5694,252005.584,312097.3671,266070.1087,Advice::Portfolio_7707,0,0,0,0,Advice::Portfolio_7706,0.09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,42,F,67000,67,TRUE,WI,0,0.01,-1,0,0,26820,46,M,65,0,0,0,7652_403b,0,0,0,0,0,7653_traditional_ira,0,0,0,0,0,7654_403b,8528.043068,0,0,0,0,7735_traditional_ira,31836.89299,0.03%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,92,52607.92822,0.8653123,0.5463693,0.449572,0.4014159,40364.93606,178743.9951,210319.969,192562.284,Advice::Portfolio_13630,0,0,0,0,AutomaticAccountPortfolio_7654,0,0,0,0,Advice::Portfolio_13629,0.0575,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,63,F,69000,62,FALSE,AZ,0,0.01,-1,1044,0,18774,,,,,,,7655_401k,0,0,0,0,0,7992_traditional_ira,96307.63334,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,92,23456.04189,0.5109003,,,0.4740155,96307.63334,,,83467.40116,Advice::Portfolio_8123,0,0,0,0,Advice::Portfolio_8122,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,38,M,54000,65,TRUE,CA,0.4,0,1,0,0,20134.4,42,F,65,0,0,0,7656_401k,95261.74973,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,92,37221.34126,0.8305464,0.5436098,0.4575237,0.4123368,64491.74973,251029.8865,332743.4279,272792.4172,Advice::Portfolio_7318,0,0,0,0,Advice::Portfolio_7317,0.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,32,M,83000,65,FALSE,CO,0.4,0.005,0,0,0,36798.24,,,,,,,7659_401k,5343.884349,0,0,0,0,7662_roth_ira,9822.783299,0,0,0,0,7666_brokerage,5402.530814,0,0,0,"$5,500.00",7668_401k,0,$0.00,"$2,000.00",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,74582.46013,0.8817634,0.5284022,0.428313,0.3976955,20569.19846,644872.8549,829537.7662,646974.4438,ManualAccountPortfolio_7666,0,0,0,0.0662651,Advice::Portfolio_7321,0,0,0,0,Advice::Portfolio_7319,0,0,0,0,ManualAccountPortfolio_7668,0,0.0240964,0,0,Advice::Portfolio_7320,0,0.0275,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,68,F,55000,67,TRUE,CA,0.4,0.015,-1,13200,0,24131.52,80,M,65,0,0,0,7660_traditional_ira,0,0,0,0,0,7851_traditional_ira,278937.5051,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,95,56638.37779,0.4156396,,,0.3817902,278937.5051,,,240967.887,Advice::Portfolio_13632,0,0,0,0,Advice::Portfolio_13631,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,64,F,33000,63,TRUE,NJ,0.4,0.015,-1,0,0,13209.6,64,M,65,33000,0,13209.6,7669_403b,23960.36485,0,0,0,0,7670_traditional_ira,133894.8331,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,94,33017.64556,0.5247338,,,0.4795838,158434.3269,,,128442.2812,Advice::Portfolio_7325,0,0,0,0,ManualAccountPortfolio_7670,0,0,0,0,Advice::Portfolio_7324,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,51,F,75000,67,TRUE,TX,0.8,0.02,-0.5,0,0,32155.2,44,M,65,75000,0,19513.2,7673_401k,0,0,0,0,0,7737_traditional_ira,27745.83691,0.09%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,101,65297.34892,0.907,0.650593,0.5339646,0.4661146,27745.83691,201697.0209,298330.8227,254977.1197,Advice::Portfolio_13634,0,0,0,0.0633333,Advice::Portfolio_13633,0.0866667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,56,F,110000,65,TRUE,MD,0,0.02,0,11700,0,25200,58,M,65,111600,0,20400,7679_traditional_ira,0,0,0,0,0,7680_457b_non_profit,30085.70496,0,0,0,0,7681_403b,68688.58974,0,0,0,0,7688_401k,0,"$24,000.00",0,0,0,8182_traditional_ira,152343.8158,$0.00,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,92,103455.3277,0.6380726,0.5633435,0.4635768,0.4140007,251118.1105,444672.1611,805524.7197,686812.0085,Advice::Portfolio_13638,0,0,0,0,AutomaticAccountPortfolio_7680,0,0,0,0,AutomaticAccountPortfolio_7681,0,0,0,0,Advice::Portfolio_13637,0,0,0,0,ManualAccountPortfolio_7688,0.2181818,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,54,M,59000,54,TRUE,UT,0.4,0.005,-0.5,0,0,17379.6,47,F,65,0,0,8069.1,7685_401k,62951.8269,0,0,0,0,7699_401k,68435.13692,$0.00,0,0,0,7700_401k,9918.135786,"$3,650.00",0,0,0,8436_traditional_ira,0,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,101,16985.35216,0.5746577,,0.5746577,0.5332,141305.0996,,141305.0996,51817.43689,Advice::Portfolio_13640,0,0,0,0,AutomaticAccountPortfolio_7685,0,0,0,0,ManualAccountPortfolio_7699,0,0,0,0,ManualAccountPortfolio_7700,0,0,0,0,Advice::Portfolio_13639,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,67,F,40724,66,FALSE,MA,0,0,-1,0,0,18000,,,,,,,7686_401k,127764.2556,0,0,0,0,7692_traditional_ira,64386.91761,0,0,0,0,8635_traditional_ira,0,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,93,26710.95357,0.4498686,,,0.4120352,192151.1732,,,152886.9291,Advice::Portfolio_8993,0,0,0,0,AutomaticAccountPortfolio_7686,0,0,0,0,ManualAccountPortfolio_7692,0,0,0,0,Advice::Portfolio_13641,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,36,F,90000,65,FALSE,CA,0.4,0.015,-1,0,0,27539.2,,,,,,,7687_401k,29472.87323,0,0,0,0,7689_401k,4425.020109,"$4,500.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,94,62946.41109,0.9672368,0.5765806,0.4749501,0.4176751,33897.89334,621306.8639,853713.1138,783433.3765,Advice::Portfolio_7333,0,0,0,0.0038889,Advice::Portfolio_7332,0.0611111,0,0,0,ManualAccountPortfolio_7689,0.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,67,M,113500,70,TRUE,TX,0,0.02,-1,22242,0,42055.2,65,F,65,0,0,0,7695_403b,67437.54619,0,0,0,0,7696_401k,118763.3561,0,0,0,0,7697_403b,0,"$16,700.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,94,73019.25394,0.591,,0.4484879,0.399719,186200.9023,,372511.955,323529.5634,Advice::Portfolio_7352,0,0,0,0,ManualAccountPortfolio_7697,0.2114537,0,0,0,Advice::Portfolio_7350,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,61,F,45000,67,FALSE,NJ,0,0.005,-0.5,0,0,23608.32,,,,,,,7698_401k,0,0,0,0,0,7825_traditional_ira,36387.87524,0.14%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,92,28905.90996,0.6014057,0.5759035,0.4368877,0.3919185,36387.87524,56887.23596,95888.91963,77399.07301,Advice::Portfolio_13648,0,0,0,0.0055556,Advice::Portfolio_13647,0.1444444,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,30,F,64000,65,TRUE,TX,0.4,0.015,-1,0,0,28476,33,M,65,0,0,14238,7701_403b,29326.68626,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,47848.16789,0.907939,0.5972222,0.5033631,0.4486068,29326.68626,91982.71392,96359.39193,61922.37213,Advice::Portfolio_7389,0,0,0,0,Advice::Portfolio_7388,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,66,M,60000,65,FALSE,CA,0.8,0,-1,16740,0,22859.2,,,,,,,7702_401k,252892.551,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,94,43128.9203,0.4927513,,,0.4422212,255427.0377,,,216720.4483,Advice::Portfolio_7391,0,0,0,0,Advice::Portfolio_7390,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,67,M,10,66,FALSE,VA,-1,0,-1,0,0,0,,,,,,,7703_401k,39257.93159,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,85,2321.819945,0.302459,,,0.2803665,39257.93159,,,30215.40589,Advice::Portfolio_7394,0,0,0,0,Advice::Portfolio_7392,0,0,0,0,Advice::Portfolio_7393,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,59,M,90000,70,TRUE,OK,0.4,0,-1,0,0,37170.24,51,F,65,0,0,9742.2,7704_401k,38538.76953,0,0,0,0,8727_traditional_ira,0,"$2,000.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,102,55855.19773,0.771,0.6604878,0.4929368,0.4411332,38538.76953,117996.1013,204266.4895,182402.603,Advice::Portfolio_13650,0,0,0,0.0777778,Advice::Portfolio_13649,0.0722222,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,62,F,85000,62,TRUE,PA,0,0.015,-1,0,0,20454,64,,65,0,0,12175,7743_403b,261643.3063,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,92,43340.02676,0.5163235,,0.5163235,0.4671235,261821.3896,,261821.3896,204591.3908,Advice::Portfolio_7402,0,0,0,0,Advice::Portfolio_7401,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,51,F,90000,67,FALSE,TX,0,0,0.5,0,0,32374.08,,,,,,,7744_traditional_ira,0,0,0,0,0,7745_checking,100043.7445,0,0,0,0,7780_traditional_ira,166704.8763,0.07%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,92,62808.11597,0.7001403,0.5219208,0.4322519,0.3880113,266748.6208,466207.6289,609887.7856,515619.1494,ManualAccountPortfolio_7745,0,0,0,0,Advice::Portfolio_13654,0,0,0,0.0677778,Advice::Portfolio_13653,0.0722222,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,66,M,123000,65,TRUE,WI,0.4,0.01,-1,0,0,30497.6,65,F,65,0,0,13615,7746_401k,0,0,0,0,0,7807_traditional_ira,50549.14241,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,95,46072.10163,0.544141,,,0.496491,50549.14241,,,43791.10216,Advice::Portfolio_13656,0,0,0,0,Advice::Portfolio_13655,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,60,F,30000,65,FALSE,AL,0,0.01,-0.5,0,0,13478.4,,,,,,,7747_403b,72642.70095,0,0,0,0,7748_401k,144922.1592,0,0,0,0,7749_profit_sharing,58093.41054,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,92,26505.57436,0.5425357,0.5425357,0.454988,0.404488,275658.2707,275658.2707,278349.7265,232947.7981,Advice::Portfolio_13658,0,0,0,0,Advice::Portfolio_13657,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,27,F,75000,67,TRUE,FL,0.4,0.015,-0.5,0,0,31176,33,M,65,103000,0,42482.4,7750_401k,0,0,0,0,0,7778_roth_ira,45417.6811,0,0.07%,0,0,7779_traditional_ira,15945.03208,0.00%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,153105.7613,0.934498,0.6006146,0.4395664,0.3935425,61362.71318,1045417.462,1489084.374,1205066.198,Advice::Portfolio_13661,0,0,0,0.0641667,Advice::Portfolio_13659,0,0,0,0,Advice::Portfolio_13660,0,0.0733333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,35,F,75000,67,TRUE,CO,-0.6,0.015,-1,0,0,29520,48,M,65,0,0,0,7751_401k,38134.65532,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,89,65619.97343,0.9135778,0.5047908,0.3975489,0.3662176,38109.76324,328864.5235,409381.5402,270758.6843,Advice::Portfolio_7418,0,0,0,0,Advice::Portfolio_7417,0.0733333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,36,F,45000,67,FALSE,OR,0,0,0,0,0,20352,,,,,,,7752_401k,0,0,0,0,0,7855_traditional_ira,18998.32726,0.05%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,92,31617.72353,0.8644625,0.5293246,0.4440189,0.3978102,18998.32726,160740.269,218614.5525,175230.5392,Advice::Portfolio_13663,0,0,0,0,Advice::Portfolio_13662,0.0675,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,64,M,77000,66,TRUE,MD,0.8,0.01,-1,11500,0,28020,78,M,65,0,0,0,7753_traditional_ira,0,0,0,0,0,8035_traditional_ira,239340.5055,"$5,200.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,94,60650.27967,0.5416,,0.4292472,0.3847506,239340.5055,,245146.3482,213178.3325,Advice::Portfolio_13665,0,0,0,0,Advice::Portfolio_13664,0.0675325,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,52,M,145600,70,FALSE,CA,0,0.005,-0.5,0,0,42259.2,,,,,,,7754_401k,33475.26214,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,90,53963.15618,0.7599599,0.5767191,0.4328108,0.3900165,33475.26214,141544.2948,194334.5112,157511.206,Advice::Portfolio_7423,0,0,0,0,Advice::Portfolio_7421,0.0446429,0,0,0,Advice::Portfolio_7422,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,60,M,80000,65,FALSE,NJ,,,,0,0,28476,,,,,,,7755_401k,88646.38465,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,90,38119.58894,0.5429278,0.5217962,0.4395673,0.3946538,88646.38465,110838.5646,176626.7763,153825.4548,Advice::Portfolio_13667,0,0,0,0.06875,Advice::Portfolio_13666,0.08125,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,70,F,50000,69,FALSE,MD,0,0.015,-1,0,0,25995.36,,,,,,,7756_non_qualified_defined_contribution,4865.67,0,0,0,0,7757_403b,823679.5572,0,0,0,0,7758_profit_sharing,55874.07493,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,93,57668.83462,0.405933,,,0.3747473,882911.004,,,718585.2958,Advice::Portfolio_7420,0,0,0,0,AutomaticAccountPortfolio_7756,0,0,0,0,Advice::Portfolio_7419,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,48,M,250000,65,TRUE,TX,0.4,0.005,-0.5,65000,0,31897.6,45,F,65,0,0,0,7759_401k,336192.402,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,97,141611.1375,0.8342276,0.5930924,0.4942209,0.4371242,335332.1349,1636281.22,2093830.78,1859602.717,Advice::Portfolio_7425,0,0,0,0.1055,Advice::Portfolio_7424,0.022,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,66,M,54000,65,TRUE,IL,0.8,0.01,0,0,0,26400,63,F,65,0,0,0,7760_401k,272900.4166,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,99,36850.45443,0.5430544,,,0.4774544,272900.4166,,,225174.2575,Advice::Portfolio_7427,0,0,0,0,Advice::Portfolio_7426,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,43,F,20000,65,FALSE,VA,0,0.01,0,0,0,10701.6,,,,,,,7761_403b,170250.8392,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,92,26080.44381,0.7977727,0.5279699,0.4421691,0.3916691,170250.8392,262005.7853,305764.9132,275018.7926,Advice::Portfolio_13669,0,0,0,0,Advice::Portfolio_13668,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,48,F,40000,65,TRUE,PA,0.4,0,0,0,0,18756,52,M,65,68000,0,33078.24,7762_401k,0,0,0,0,0,8167_401k,81814.21907,0,0,0,0,8255_traditional_ira,65335.35952,0.14%,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,72330.11202,0.7666263,0.5866802,0.4550174,0.4070067,147149.5786,275457.5166,389042.8603,354567.8219,Advice::Portfolio_13671,0,0,0,0.0125,Advice::Portfolio_13670,0.1375,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3553,36,M,100000,67,TRUE,AL,0.8,0.005,1,0,0,32076,36,F,65,0,0,16038,7763_401k,0,0,0,0,0,7822_roth_ira,0,0,$0.00,0,0,7823_traditional_ira,34569.36193,$0.00,0,$0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,96,79405.74149,0.8247444,0.5777411,0.4829138,0.4264486,34569.36193,503955.9805,620307.8193,599966.2475,Advice::Portfolio_13674,0,0,0,0.05,Advice::Portfolio_13672,0,0,0,0,Advice::Portfolio_13673,0,0.055,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3554,64,F,70000,70,FALSE,FL,0.8,0.01,-1,0,0,24000,,,,,,,7764_403b,0,0,0,0,0,7765_401k,0,"$1,800.00",0,0,0,7847_traditional_ira,5222.18673,"$6,500.00",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,96,33552.42849,0.616,0.603,0.4287416,0.3856426,5222.18673,37959.77688,202548.0148,162121.7393,Advice::Portfolio_13676,0,0,0,0,Advice::Portfolio_13675,0.0928571,0,0,0,ManualAccountPortfolio_7765,0.35,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
